,amort,curr_assets,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,material_exp,personnel_exp,sales,subscribed_cap,tang_assets,balsheet_flag,balsheet_length,balsheet_notfullyear,year,nace_main,ind2,ind,urban_m,operates_within_2_years,liquidity_ratio,profit_margin,leverage_ratio,founded_year,Idade_da_empresa,region_m_encoded
241708,633.3333129882812,1659.25927734375,0.0,0.0,0.0,7.147850622391764,9.863103389399816,0.0,6.147755769682692,12.132610846772987,11600.0,2.587715034004892,9.826580459163543,7.147850622391764,0.0,365,0.0,2012,5610.0,56.0,3.0,1,0,0.01694178958100421,0.07837514221974463,-1.0516217326059158,2010,2.0,0
241731,262.96295166015625,677.7777709960938,0.0,0.0,0.0,5.778340102140473,7.412495750904487,0.0,6.267059937745905,10.249997896280938,23411.111328125,2.4763465816827477,8.112028013910331,5.778340102140473,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.08564231809919808,0.028573386727038866,-1.7723213983555233,1989,23.0,2
241743,8055.5556640625,85674.0703125,0.0,0.0,0.0,9.669233928303603,10.750965558526495,0.0,10.580229612887116,12.491853849976557,88166.6640625,12.947641916576362,7.01401536549069,9.669233928303603,0.0,365,0.0,2012,2825.0,28.0,2.0,3,1,0.08185518244523105,0.04712503913279785,0.8957287006299398,2000,12.0,0
241753,2340.74072265625,70840.7421875,8.524036422228315,29.62962913513184,-5003.70361328125,8.050171751644847,9.226968061761331,0.0,0.0,11.181808395063698,20018.517578125,2.535110750082681,7.524481248257534,8.050171751644847,0.0,365,0.0,2012,5530.0,55.0,3.0,2,0,0.05340290065358578,0.08380577549217988,2.0677454721060853,2010,2.0,1
241834,777.7777709960938,8218.5185546875,0.0,0.0,0.0,9.472781556562168,8.809459199570854,0.0,0.0,8.586767625533689,5481.4814453125,2.384426013073505,6.139804703478421,9.472781556562168,0.0,365,0.0,2012,2892.0,28.0,2.0,3,1,6.332075440252733,0.3346970506248967,18.92857170182831,2000,12.0,1
241888,9966.6669921875,35440.7421875,0.0,2325.926025390625,2325.926025390625,12.623872101025524,7.078497706209121,0.0,8.11867062720152,11.728522676652467,40733.33203125,2.570036804586271,10.812363440398236,12.623872101025524,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.6771805863835157,0.005366726233548191,0.32537436765969724,1998,14.0,1
241902,23585.185546875,220585.1875,0.0,1625.9259033203125,1625.9259033203125,13.69165187633053,11.359095059370537,53281.48046875,10.315139666486244,13.36680892160022,316588.875,13.883446971596094,9.785760740885083,13.629449919508861,0.0,365,0.0,2012,2611.0,26.0,2.0,2,1,0.9064753167193622,0.008415807517369606,0.21443785296086093,1991,21.0,1
241931,12562.962890625,61907.40625,0.0,0.0,0.0,10.149083785887795,8.224332302325559,0.0,9.389344665152008,11.062246223682468,68092.59375,2.5609730966619404,9.315790903113744,10.149083785887795,0.0,365,0.0,2012,3314.0,33.0,2.0,3,1,0.20267295084967255,0.02170891843965896,1.840273941672066,2004,8.0,1
241958,25851.8515625,97266.6640625,7.173731271264126,0.0,-1303.7037353515625,12.15640122598176,10.43207339301027,19137.037109375,10.130367785626111,12.545454261870251,44292.59375,12.771199913745074,7.698348363100876,12.050420526607144,0.0,365,0.0,2012,2752.0,27.0,2.0,3,1,0.5128262285239457,0.08624318241371524,0.0680541606695999,1992,20.0,1
241972,13562.962890625,124966.65625,6.073812311877747,0.0,-433.3333435058594,11.24379953248767,10.716988160380351,76403.703125,0.0,11.472808056155532,51729.62890625,2.5850230444649567,3.6385603402098208,0.0,0.0,365,0.0,2012,5510.0,55.0,3.0,1,1,0.1080314251170756,0.200937124270909,0.4826333577774591,1994,18.0,0
241984,50485.18359375,370422.21875,5.812138529720125,5511.111328125,5177.77783203125,13.737437996818592,11.770270604194746,161511.109375,9.604699571000475,13.7363040526594,210485.1875,13.962528826798774,9.826580459163543,13.53836181470593,0.0,365,0.0,2012,2651.0,26.0,2.0,1,1,0.19947024643141983,0.09972150621026692,0.11235750504692621,1997,15.0,0
241998,20655.5546875,71214.8125,0.0,0.0,0.0,10.444763760702774,10.419441099750196,7300.0,7.291429089363294,11.256946334577894,28451.8515625,2.535875857403586,9.315790903113744,9.41321169825045,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.7346096731563296,0.0,1.3016445089083835,2003,9.0,0
242105,0.0,31870.37109375,0.0,0.0,0.0,7.646636782856912,8.655517705125854,0.0,0.0,9.223684245947165,0.0,2.370741126967497,9.731175769444917,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,34.122578923474556,0.31496952026838454,0.02747252779350109,1997,15.0,0
242151,15659.2587890625,33914.81640625,0.0,0.0,0.0,11.666100110595321,9.825780201730204,588.888916015625,8.853808274977197,12.561364993498433,45307.40625,12.834367839160613,11.108585856062652,11.571553167799873,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.8321137973486614,0.0464838281800239,0.06703545522770007,1990,22.0,1
242185,748.1481323242188,14507.4072265625,0.0,0.0,0.0,9.804540562468928,6.993831058117547,0.0,0.0,9.362988360828679,551.8518676757812,2.3613678613748714,9.81653075502292,9.804540562468928,0.0,365,0.0,2012,5630.0,56.0,3.0,3,1,0.24694944593669546,0.06561876447753004,0.23373624791673084,2009,3.0,1
242198,16937.037109375,239603.703125,0.0,0.0,0.0,14.274816624905194,11.68173861455189,0.0,0.0,10.469250590390828,30559.259765625,2.5824317593204693,11.53491412028279,13.805846511127926,0.0,365,0.0,2012,3320.0,33.0,2.0,1,1,0.1622815735284949,0.5199124052332743,0.03127807243689618,1989,23.0,0
242221,100.0,6948.14794921875,0.0,0.0,0.0,6.514822457706726,8.220353232507815,0.0,8.00175203335196,10.545270301309897,751.8518676757811,2.449753167457911,9.315790903113744,6.514822457706726,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.48192772200672035,0.08455056091008079,181.09090602654078,2007,5.0,0
242243,32100.0,385381.46875,0.0,0.0,0.0,12.293935489346103,12.05024734816751,88.88888549804686,0.0,12.81189797477196,182585.1875,13.543182917246025,9.315790903113744,12.293528337859621,0.0,365,0.0,2012,3320.0,33.0,2.0,1,1,0.9862769759833149,0.14397494833886293,0.21477517469791954,2003,9.0,0
242283,88.88888549804686,4162.962890625,0.0,0.0,0.0,0.0,7.412495750904487,0.0,0.0,6.966268758463789,1055.5555419921875,2.223868614630011,7.524481248257534,0.0,0.0,365,0.0,2012,8211.0,82.0,3.0,1,0,0.18702864428915775,0.3918128726356908,1.438177987244086,2009,3.0,0
242300,181.48147583007807,22070.37109375,0.0,0.0,0.0,0.0,7.170888478512505,0.0,7.2889024296497205,10.952836352143626,17644.4453125,2.5044872517466197,9.826580459163543,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,21.016001059960967,0.01541839484639386,0.04379050335138993,2011,1.0,0
242333,988.888916015625,13340.7412109375,0.0,0.0,0.0,9.431190905708847,7.1152812187489065,0.0,8.169231501917396,10.92615625103928,45729.62890625,2.532457453289252,9.322434862663506,7.215430605665327,0.0,365,0.0,2012,3320.0,33.0,2.0,3,1,0.6002610340204401,0.010896551757371248,-0.7642951480432488,1995,17.0,0
242366,1940.74072265625,20977.77734375,0.0,0.0,0.0,8.022617549729516,7.385299831352626,225.9259185791016,8.68350453487072,12.038251448529742,90692.59375,12.485670369709302,7.524481248257534,7.945634124401907,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.2567495952797197,0.004200503755762385,15.071807718695782,2007,5.0,0
242381,1811.111083984375,11466.6669921875,0.0,0.0,0.0,9.660063315338002,7.306456843150643,0.0,6.115565001692938,10.012386799492118,7096.29638671875,2.431582629310763,7.524481248257534,9.660063315338002,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.28501021439290275,0.04429576373686636,-4.065982404219678,2010,2.0,1
242420,4818.5185546875,287388.875,0.0,0.0,0.0,7.917698211859414,11.090046864324853,0.0,7.98549698748285,12.837849281611284,118655.546875,13.244182811388956,8.217358538114986,7.917698211859414,0.0,365,0.0,2012,5510.0,55.0,3.0,1,1,1.0367067767849287,0.008833423847036177,4.751231994478853,2008,4.0,0
242429,0.0,10270.3701171875,0.0,0.0,0.0,0.0,8.656162530362096,0.0,0.0,9.424635989261997,0.0,2.381948838404549,4.318475276683786,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,2.030583859689422,0.2793676212639934,0.6551305551997951,2009,3.0,0
242440,0.0,19800.0,0.0,0.0,0.0,0.0,8.63663414016932,0.0,9.144623865619716,8.521826872907049,1929.629638671875,2.3496996448600993,2.971363678917776,0.0,0.0,365,0.0,2012,2822.0,28.0,2.0,3,1,4.4730160600242765,0.3143340782212683,0.1335877865796378,2000,12.0,2
242451,1481.4814453125,14655.5556640625,0.0,0.0,0.0,7.130217152694455,7.4057658139442655,0.0,0.0,10.419883220700031,15225.92578125,2.473716685401527,9.315790903113744,7.130217152694455,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,1.2151675269717261,0.02827854202748734,0.1521330785236328,2001,11.0,1
242472,1248.148193359375,11262.962890625,0.0,0.0,0.0,10.38124691683654,7.775897847591421,0.0,0.0,7.489908838817288,111.1111068725586,2.260599754210492,8.479660560462628,10.38124691683654,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,4.444833872279138,0.39862066883732256,0.3042088182857634,2011,1.0,2
242513,485.1851806640625,30488.888671875,0.0,0.0,0.0,7.634176075663483,8.510705492516726,0.0,9.397670928513842,12.59986836793169,28411.111328125,12.713551268081458,7.524481248257534,7.634176075663483,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,5.070765693810723,0.01326659054803253,0.447095427952925,2011,1.0,0
242528,870.370361328125,16388.888671875,0.0,0.0,0.0,8.567935596787606,7.204479689499104,0.0,9.538382996562556,10.861223759526112,32455.5546875,2.513137527558324,3.6385603402098208,8.567935596787606,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.016272190331803372,0.013994911088646316,1.3656564860250247,1996,7.0,1
242558,1351.851806640625,114825.9296875,4.318475276683786,0.0,-74.0740737915039,7.792853407892027,9.100554388259747,0.0,0.0,10.561800735782787,75574.0703125,2.5448909170614717,3.6385603402098208,7.792853407892027,0.0,365,0.0,2012,2849.0,28.0,2.0,3,1,0.23175322953498667,0.037619678061331145,1.3299455116981913,2002,10.0,1
242568,29037.037109375,46796.296875,0.0,0.0,0.0,14.011845446933155,7.059585851751559,0.0,9.868295938214505,9.509146451005169,30703.703125,2.446856278402103,12.233476518354939,14.011845446933155,0.0,365,0.0,2012,5520.0,55.0,3.0,3,1,0.007029962826655581,0.02740124073855085,2.514185535489375,2007,5.0,0
242602,207.40740966796875,196.2962951660156,0.0,0.0,0.0,8.121975423924784,8.193072474973771,0.0,0.0,9.963723403938197,4892.5927734375,2.4246533635319976,7.524481248257534,8.121975423924784,0.0,365,0.0,2012,5630.0,56.0,3.0,3,0,0.002279635103731638,0.10955826802788118,-1.3221702227197394,1998,14.0,1
242623,1659.25927734375,28633.333984375,0.0,0.0,0.0,8.204276907913195,7.963833683199345,0.0,0.0,10.09231103788563,79962.9609375,2.53076954159066,7.524481248257534,8.204276907913195,0.0,365,0.0,2012,2849.0,28.0,2.0,3,1,1.231662316518202,0.025923709234643322,1.6482381761147085,2009,3.0,1
242674,359.2592468261719,6603.70361328125,0.0,0.0,0.0,8.991018184259168,8.156563380930669,0.0,8.579138081001377,10.635968495748441,27529.62890625,2.502532414550085,9.603450433395352,8.991018184259168,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,1.101587336132371,0.04232672260184157,0.08663365825065608,2003,9.0,0
242686,14225.92578125,36674.07421875,0.0,0.0,0.0,12.018409535507926,8.214354848583216,0.0,0.0,9.55058061235372,10396.2958984375,2.4533940419792564,9.315790903113744,12.018409535507926,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.0002047659235323555,0.07970558898202355,2.417935352970442,1997,7.0,0
242757,766.6666870117188,208707.40625,0.0,0.0,0.0,10.454630493494191,10.62459838101853,0.0,7.464764505934445,11.243460204250002,46881.48046875,2.514845216433367,9.315790903113744,7.223565782634896,0.0,365,0.0,2012,5510.0,55.0,3.0,3,1,6.456217500938823,0.47706185978019733,0.1288688149284424,1994,18.0,1
242769,37.03703689575195,7407.4072265625,0.0,0.0,0.0,7.5883611939376365,7.017340196678257,0.0,4.872366016642643,9.716325431905949,9366.6669921875,2.416421200646637,7.524481248257534,7.419180698420672,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.0,0.0,0.0,2002,10.0,2
242799,10437.037109375,102548.1484375,0.0,0.0,0.0,10.904273947560432,9.497263855991248,185.1851806640625,10.954909207650246,11.863824054726368,60722.22265625,12.351234925450308,9.315790903113744,10.900864557956416,0.0,365,0.0,2012,2825.0,28.0,2.0,1,1,3.4919638119103773,0.05394324012118129,0.10056925996204934,1998,14.0,0
242811,118.51851654052734,8603.7041015625,0.0,0.0,0.0,6.823850156568973,8.212347409004797,0.0,7.906847260012929,9.208957971588417,8666.6669921875,2.4007519690097614,7.524481248257534,6.823850156568973,0.0,365,0.0,2012,3312.0,33.0,2.0,2,1,1.0950704266215763,0.1458367275127024,0.7845303636013354,2011,1.0,1
242889,1003.7036743164062,25540.740234375,0.0,0.0,0.0,7.130217152694455,9.435931316603677,0.0,8.238135540247306,9.477896289704773,3403.70361328125,2.4270259506342193,8.217358538114986,7.130217152694455,0.0,365,0.0,2012,3312.0,33.0,2.0,1,1,0.5261655668769909,0.36989794758092903,0.7727940778263718,2011,1.0,0
242961,0.0,90981.484375,0.0,0.0,0.0,11.435975236275645,11.467047088678873,0.0,10.55245740463322,9.887860517573257,0.0,2.5520745431538296,7.524481248257534,0.0,0.0,365,0.0,2012,2899.0,28.0,2.0,2,0,0.0028429280502238682,0.6559888258845844,0.2938213026994097,2010,2.0,1
242984,0.0,2318.5185546875,0.0,0.0,0.0,9.442119110637169,7.190620195034197,0.0,4.267882782613995,8.280316859621166,0.0,2.2980128402456876,7.706712849577192,9.442119110637169,0.0,365,0.0,2012,5630.0,56.0,3.0,2,1,0.10895440026404848,0.15406699359876597,-1.5010994783674552,2009,3.0,2
242997,6111.111328125,165848.140625,0.0,0.0,0.0,10.452814655508087,9.95917980962808,0.0,9.84853646637998,14.182489569688839,245085.1875,14.355996969062415,7.524481248257534,10.452814655508087,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.7796728267618551,0.010301005231192817,56.330844632207295,2010,2.0,0
243008,9488.888671875,128359.2578125,0.0,0.0,0.0,10.004550507048737,9.96267667760818,0.0,10.261196961231647,12.636847655341374,133466.671875,13.07329195493549,9.315790903113744,10.004550507048737,0.0,365,0.0,2012,3312.0,33.0,2.0,3,1,2.1694702621750954,0.0,0.3411046906658015,1997,15.0,2
243029,0.0,3059.25927734375,0.0,0.0,0.0,0.0,6.919793610606457,0.0,6.012265229289414,10.398778725025954,0.0,2.4363081988254183,7.524481248257534,0.0,0.0,365,0.0,2012,2680.0,26.0,2.0,1,1,73.71428386454681,0.02688818496330727,0.008547008869468173,2011,1.0,0
243041,662.9629516601562,1396.2962646484375,0.0,0.0,0.0,4.75199246461522,8.149098800892718,0.0,5.89705208130327,10.923755836402046,6522.22216796875,2.4935104017351906,7.524481248257534,4.75199246461522,0.0,365,0.0,2012,4724.0,47.0,3.0,2,1,0.20867614044737245,0.04940887916099289,-1.394160657694995,2010,7.0,2
243053,481.4814758300781,618837.0625,7.99428246630555,16322.22265625,13359.2587890625,12.98756360930304,11.6484035163121,44007.40625,12.438084444932356,9.824378181954447,7107.4072265625,14.460906453283153,10.008893086711856,12.881407197120685,0.0,365,0.0,2012,2830.0,28.0,2.0,3,1,0.9413675304427155,0.031003069717920488,0.4144028870536695,1994,7.0,2
243062,148.1481475830078,70937.0390625,0.0,0.0,0.0,7.966406815110354,10.227082236622348,0.0,0.0,12.074703378113169,35011.109375,12.389585939839467,7.524481248257534,7.966406815110354,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.06153429013798566,0.06191716392734363,0.5877479309540565,2008,4.0,0
243076,985.1851806640624,34570.37109375,0.0,0.0,0.0,7.920392673922802,8.956771024647928,0.0,0.0,8.53501123737512,48492.59375,2.4904026065368496,5.917199843171274,7.920392673922802,0.0,365,0.0,2012,2899.0,28.0,2.0,3,1,0.7467316780760892,0.10896879307319907,0.814768005400061,2000,12.0,1
243098,2118.5185546875,29066.666015625,0.0,0.0,0.0,8.562286892940925,8.73365965677392,0.0,6.681226411048808,12.432016272969701,62362.96484375,12.68474542480939,7.524481248257534,8.562286892940925,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,2.9376964079332377,0.017199835264377645,0.9720101907501626,2010,2.0,0
243175,1870.370361328125,68225.9296875,0.0,0.0,0.0,8.508466355927897,8.514426379037284,0.0,0.0,12.227114012012263,33429.62890625,12.411885700063962,9.315790903113744,8.508466355927897,0.0,365,0.0,2012,4321.0,43.0,3.0,1,1,0.0498261149427311,0.01885740197304464,3.9726199837849414,1990,22.0,0
243216,611.111083984375,17166.666015625,0.0,0.0,0.0,6.976693819566108,7.837685864449235,0.0,9.347286788579165,11.797108963606,27959.259765625,2.565428218122527,7.524481248257534,6.976693819566108,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.49720220122800274,0.013885746885597442,1.1658900980949092,2009,3.0,1
243245,25.925926208496094,50825.92578125,0.0,0.0,0.0,6.59896303042876,9.176542296897045,44.44444274902344,8.761892351651241,10.815418403301111,14888.888671875,2.504809521555581,6.8318736306778485,6.536530593349115,0.0,365,0.0,2012,3312.0,33.0,2.0,2,0,0.35918807783258516,0.1142107379040013,2.737718252188813,2008,4.0,1
243280,540.74072265625,807.4074096679686,0.0,0.0,0.0,3.5361166625256297,8.865902401171578,0.0,0.0,5.456744581437308,559.25927734375,2.3063647299402046,5.917199843171274,3.5361166625256297,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.7397260521366001,0.8305457845573225,27.374999541342248,2008,4.0,2
243335,19333.333984375,632303.6875,4.318475276683786,574.0740966796875,500.0,12.725023699644705,9.301693246882781,0.0,12.829763231028581,13.048463777770314,115651.8515625,13.328879150252009,9.315790903113744,12.720605513964918,0.0,365,0.0,2012,2813.0,28.0,2.0,3,1,0.22456420704587016,0.014340200273897083,0.2624299405252005,1989,23.0,2
243347,2325.926025390625,73985.1875,0.0,0.0,0.0,9.931295448594161,7.806515511259359,451.8518371582031,0.0,11.380336306874728,23985.185546875,2.5391170646650982,9.315790903113744,9.909077466222675,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.09765917634434639,0.020986557499291337,1.5942677522332995,1997,15.0,0
243353,3062.962890625,496.2962951660156,0.0,0.0,0.0,9.984430726062802,7.8636512654486515,0.0,0.0,7.72976784716822,0.0,2.3065836797298953,2.494123269895701,9.984430726062802,0.0,365,0.0,2012,5520.0,55.0,3.0,3,1,0.06389776233771649,0.29600353554237957,0.3206967367430079,1994,18.0,1
243367,714.8148193359375,2296.29638671875,0.0,0.0,0.0,8.010396468712615,7.311416270415681,0.0,7.168037581245324,9.8812552239518,5655.5556640625,2.419936108219043,7.706712849577192,8.010396468712615,0.0,365,0.0,2012,2660.0,26.0,2.0,1,1,0.04875805367618925,0.04790103973946902,-1.7839167229625814,2008,4.0,0
243376,14851.8515625,95107.40625,0.0,0.0,0.0,10.22049513905963,9.867720306793743,0.0,0.0,11.183920730150238,21340.740234375,2.5482279715462988,9.315790903113744,10.22049513905963,0.0,365,0.0,2012,3314.0,33.0,2.0,2,1,0.8617923794512228,0.13237535381546642,0.926616334097418,2003,9.0,2
243387,6207.4072265625,286122.21875,0.0,0.0,0.0,10.151543356952113,9.77697278039697,0.0,9.664541575331764,12.121064714846538,102540.7421875,12.655805903338868,9.315790903113744,10.151543356952113,0.0,365,0.0,2012,2829.0,28.0,2.0,1,1,0.15072646751985885,0.0,1.1527270241339447,1991,21.0,0
243437,2159.25927734375,10948.1484375,0.0,629.629638671875,629.629638671875,11.548051945801273,8.413699205277316,0.0,5.4246236143458955,9.415325998978455,1359.25927734375,2.3984760150777666,9.826580459163543,11.548051945801273,0.0,365,0.0,2012,2931.0,29.0,1.0,3,1,0.02262205470692028,0.1924812013181744,0.6716133357938485,2001,7.0,0
243459,11.11111068725586,14696.2958984375,0.0,0.0,0.0,0.0,7.797428179521817,0.0,9.490849563921275,10.731414089365714,14111.111328125,2.4887436686283784,7.524481248257534,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,2,0,0.15318818462936468,0.03491050902736244,1.842406765034278,2010,2.0,0
243604,44.44444274902344,76466.6640625,0.0,0.0,0.0,0.0,10.994432894932743,0.0,0.0,7.6554432400265116,6429.62939453125,2.4979838057710393,5.917199843171274,0.0,0.0,365,0.0,2012,3250.0,32.0,3.0,1,0,6.013150721487947,0.7642087559344279,0.10141370456755902,2001,11.0,0
243683,1529.629638671875,183003.703125,0.0,0.0,0.0,8.074683658523549,11.196095288220622,59.25925827026367,0.0,12.431425192715485,38777.77734375,12.821811425528683,9.315790903113744,8.056062657692197,0.0,365,0.0,2012,3320.0,33.0,2.0,2,1,0.703670423039494,0.0,1.1833008990271765,2005,7.0,0
243728,4333.33349609375,34681.48046875,0.0,0.0,0.0,7.4236126801044415,9.498930357345582,0.0,0.0,10.969300523978536,12829.6298828125,2.5192334670943413,9.455541053851777,7.4236126801044415,0.0,365,0.0,2012,3314.0,33.0,2.0,3,1,2.520408015250388,0.11565843631993403,0.31921825563856765,1990,22.0,0
243801,151.8518524169922,34470.37109375,0.0,0.0,0.0,9.10261899876931,8.645143290488196,0.0,10.185356938817343,10.118489929236665,9955.5556640625,2.4550591767041685,9.315790903113744,9.10261899876931,0.0,365,0.0,2012,2811.0,28.0,2.0,3,1,0.2611318613105651,0.12536314944779556,0.4246157669091732,1991,21.0,1
243813,366.6666564941406,5959.25927734375,0.0,0.0,0.0,9.575824196520704,7.017340196678257,0.0,8.629377074086241,10.714193090736464,4359.25927734375,2.4714437560131883,4.318475276683786,9.575824196520704,0.0,365,0.0,2012,5520.0,55.0,3.0,3,1,0.07490040477311244,0.019609266971897164,-0.7150996844951923,2001,11.0,1
243836,74.0740737915039,5829.62939453125,0.0,0.0,0.0,0.0,7.831823112525963,0.0,8.552324367653057,10.637925024198365,11692.5927734375,2.4810878607209346,7.524481248257534,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.07521367421448039,0.04092469006816711,-2.8023953721953583,2011,1.0,2
243840,770.370361328125,11785.185546875,0.0,0.0,0.0,6.090723178720006,7.856506016190635,0.0,7.0563987740761736,9.071618859845406,2248.148193359375,2.359151882727373,7.524481248257534,6.090723178720006,0.0,365,0.0,2012,6810.0,68.0,3.0,1,1,0.27730717303893304,0.16168581627155174,2.090400752386363,2011,7.0,0
243861,225.9259185791016,5714.81494140625,0.0,0.0,0.0,8.977085694411215,7.80349556690555,0.0,4.685896441540018,9.306078105962781,5207.4072265625,2.3846411325041075,3.816490541399029,8.977085694411215,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,1.3140148066071617,0.11622934800835222,0.3473645552230918,2002,10.0,0
243902,0.0,8418.5185546875,0.0,0.0,0.0,0.0,8.238135540247306,0.0,7.546231177418685,9.193258288688789,8566.6669921875,2.408178485812173,7.01401536549069,0.0,0.0,365,0.0,2012,4334.0,43.0,3.0,1,1,9.760682989016418,0.13792585798425994,0.05426716354425636,1999,13.0,0
243907,1666.6666259765625,50107.40625,0.0,0.0,0.0,8.847972005126527,7.99428246630555,0.0,6.2600062858687195,12.253349686338963,34229.62890625,12.436453196476123,9.315790903113744,8.847972005126527,0.0,365,0.0,2012,2822.0,28.0,2.0,3,1,0.039372172547692645,0.010589793037083055,2.7140795452684956,2011,1.0,1
243956,340.7407531738281,19170.37109375,0.0,0.0,0.0,6.440828357126898,6.948648364725352,0.0,8.39963510604258,10.990131566165347,5311.111328125,2.493367444358716,9.315790903113744,6.440828357126898,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,4.020242954416657,0.013909837541537047,0.22676153326919354,1996,16.0,0
244013,2025.9259033203125,12925.92578125,0.0,0.0,0.0,8.615374688931661,7.870745822116755,0.0,5.518047689752986,11.65777174278736,5166.66650390625,2.545031815182516,7.524481248257534,8.615374688931661,0.0,365,0.0,2012,2822.0,28.0,2.0,2,1,0.6640604588536506,0.018555549552478907,3.35402097297686,2010,2.0,2
244025,14940.7412109375,520522.21875,1.5483502073130806,0.0,-3.70370364189148,12.61362536472784,8.250784465183136,0.0,11.01937387089984,12.043886381281414,27270.37109375,12.394690226121769,9.315790903113744,12.61362536472784,0.0,365,0.0,2012,2825.0,28.0,2.0,2,1,0.18507523586531321,0.012283580942046256,0.3253392047400571,1997,15.0,0
244061,0.0,44007.40625,0.0,0.0,0.0,6.099072565755355,9.12746994774719,0.0,0.0,9.43326757176309,0.0,2.397098497570953,7.524481248257534,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.07604562642342712,0.40050888893997827,1.2115349036069651,2010,2.0,0
244071,1390275.375,10673045.0,0.0,99004.078125,99004.078125,15.440209427356423,14.816289670080105,59865.4921875,15.34432793748265,17.207320986379624,2393258.25,17.402116199868185,14.72431745567988,15.426274690579488,0.0,365,0.0,2012,2932.0,29.0,1.0,3,1,0.27544591439438065,0.05721014495964309,0.470530988547759,2000,12.0,0
244077,396.2962951660156,132025.921875,0.0,0.0,0.0,6.03910768266755,10.892840821894707,0.0,0.0,12.228581702115866,61748.1484375,12.688158845022787,7.706712849577192,6.03910768266755,0.0,365,0.0,2012,3314.0,33.0,2.0,1,1,1.0943651320158112,0.14935392337495385,0.22842727101725685,2010,2.0,0
244093,1604081.5,32602234.0,13.61252932721455,137007.40625,-679285.1875,16.13465272301574,15.769817781274671,202455.5625,16.36701618282096,17.241798944392812,9152011.0,17.72637851658261,14.208553833573646,16.10695168700852,0.0,365,0.0,2012,2712.0,27.0,2.0,3,1,0.5287165382840353,0.1338191508277155,0.08064997709225513,1993,19.0,0
244112,6222.22216796875,196088.890625,0.0,0.0,0.0,11.22826455337927,10.530145665044786,7840.74072265625,9.85380500789178,11.593729229120648,58755.5546875,2.5866542326726085,9.315790903113744,11.118195342664292,0.0,365,0.0,2012,2813.0,28.0,2.0,3,1,0.23162892107274163,0.1576930203142961,0.16036733617273208,2004,8.0,2
244144,13833.3330078125,11603.7041015625,0.0,0.0,0.0,11.111356701555241,8.826457384591636,0.0,0.0,12.639084115612988,8737.037109375,12.752085981013309,9.315790903113744,11.111356701555241,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.35957213128660515,0.017817491728855248,0.6650857736850652,2004,8.0,0
244155,744.4444580078125,8648.1484375,0.0,0.0,0.0,8.283129143966457,8.855922157051676,0.0,0.0,9.453510177540986,7551.85205078125,2.4216384351215963,7.524481248257534,8.283129143966457,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.43528224584637076,0.23186161467810212,-3.1652841560880316,2010,2.0,0
244176,4903.70361328125,24770.37109375,0.0,0.0,0.0,11.689839523919764,8.204276907913195,1666.6666259765625,8.785392263220174,11.878115520971752,54270.37109375,2.585799075351773,11.261623938391809,11.675776932920963,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.4520676620693013,0.013410857021537168,0.2862138513307681,1994,18.0,0
244192,1922.22216796875,1381.4814453125,0.0,0.0,0.0,10.600356509623207,7.646636782856912,0.0,0.0,7.755481584125116,466.6666564941406,2.300291033090756,3.145109638124311,10.600356509623207,0.0,365,0.0,2012,5590.0,55.0,3.0,3,1,17.33333260091148,0.23058933191984818,0.015105740419424146,1997,15.0,2
